"istatId","population","lng","lat","ANPR","name","province","region","month","d15","d16","d17","d18","d19","d20","mar19","mar20","officialCovid","istatMarch","ecoBG","bsToday"
"85015","11814","14.08220646","37.28338286",NULL,"Riesi","Caltanissetta","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"85016","23424","13.99047906","37.48716186",NULL,"San Cataldo","Caltanissetta","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"85017","5727","14.03188994","37.59174984","85017","Santa Caterina Villarmosa","Caltanissetta","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"85018","6265","13.88250841","37.45653741",NULL,"Serradifalco","Caltanissetta","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"85019","7267","13.99122294","37.33386339",NULL,"Sommatino","Caltanissetta","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"85020","1436","13.73130483","37.52558206",NULL,"Sutera","Caltanissetta","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"85021","3641","13.83047129","37.68020669",NULL,"Vallelunga Pratameno","Caltanissetta","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"85022","1731","13.84393280","37.65497687",NULL,"Villalba","Caltanissetta","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"86001","8484","14.52379575","37.65721229","86001","Agira","Enna","Sicilia","3","6","3","9","20","6","16","0","0","0","1","0","0"
"86002","4929","14.44789122","37.41600220",NULL,"Aidone","Enna","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"86003","5366","14.42408648","37.62816262","86003","Assoro","Enna","Sicilia","3","9","5","5","5","3","11","0","0","0","1","0","0"
"86004","13977","14.20387847","37.37284964",NULL,"Barrafranca","Enna","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"86005","4628","14.27309071","37.58955793",NULL,"Calascibetta","Enna","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"86006","4999","14.69145818","37.56792494",NULL,"Catenanuova","Enna","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"86007","5599","14.74143060","37.62030983",NULL,"Centuripe","Enna","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"86008","2150","14.50637122","37.81035063",NULL,"Cerami","Enna","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"86009","27894","14.27909392","37.56705701","86009","Enna","Enna","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"86010","3722","14.53558411","37.71031882",NULL,"Gagliano Castelferrato","Enna","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"86011","13878","14.39206612","37.63918202","86011","Leonforte","Enna","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"86012","14272","14.39854731","37.74805212","86012","Nicosia","Enna","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"86013","2969","14.44936356","37.65515695","86013","Nissoria","Enna","Sicilia","3","3","1","3","4","1","4","0","0","0","1","0","0"
"86014","22196","14.36603607","37.38420844",NULL,"Piazza Armerina","Enna","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"86015","7227","14.13691358","37.42163431","86015","Pietraperzia","Enna","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"86016","7388","14.64079757","37.65262615","86016","Regalbuto","Enna","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"86017","833","14.35337156","37.76490049","86017","Sperlinga","Enna","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"86018","9628","14.60044817","37.78501819","86018","Troina","Enna","Sicilia","3","13","10","7","10","12","15","0","0","0","1","0","0"
"86019","8182","14.38816347","37.49667851","86019","Valguarnera Caropepe","Enna","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"86020","5130","14.17423425","37.58791750","86020","Villarosa","Enna","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87001","3200","15.10860732","37.59789361","87001","Aci Bonaccorsi","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87002","18122","15.14523329","37.55581810","87002","Aci Castello","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87003","28749","15.14224165","37.60268159",NULL,"Aci Catena","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87004","51456","15.16628791","37.61215073","87004","Acireale","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87005","17270","15.12585282","37.60601727",NULL,"Aci Sant'Antonio","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87006","35549","14.83268741","37.66181377","87006","Adrano","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87007","26378","14.97704833","37.59138844","87007","Belpasso","Catania","Sicilia","3","17","14","15","12","22","20","0","0","0","1","0","0"
"87008","23703","14.86954107","37.64125641","87008","Biancavilla","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87009","19234","14.83289947","37.78751853",NULL,"Bronte","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87010","5383","15.22774979","37.82332843","87010","Calatabiano","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87011","38123","14.51274420","37.23808582",NULL,"Caltagirone","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87012","4476","15.00595832","37.56740031",NULL,"Camporotondo Etneo","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87013","4748","14.64944945","37.49443804","87013","Castel di Iudica","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87014","3298","15.12239020","37.88270389","87014","Castiglione di Sicilia","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87015","293902","15.08704738","37.50287801","87015","Catania","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87016","9690","15.20820135","37.79293030",NULL,"Fiumefreddo di Sicilia","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87017","28114","15.18450405","37.73003683",NULL,"Giarre","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87018","13064","14.63723701","37.21500543",NULL,"Grammichele","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87019","26543","15.06212657","37.56058183","87019","Gravina di Catania","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87020","3047","14.70331914","37.15572822",NULL,"Licodia Eubea","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87021","5416","15.14400823","37.84073315",NULL,"Linguaglossa","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87022","4015","14.86628900","37.82950116",NULL,"Maletto","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87023","13792","15.19535853","37.75749529",NULL,"Mascali","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87024","29984","15.05302159","37.57305779",NULL,"Mascalucia","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87025","7807","14.79399781","37.27480551",NULL,"Militello in Val di Catania","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87026","1065","15.11606553","37.72334446",NULL,"Milo","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87027","5216","14.69111130","37.26487470","87027","Mineo","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87028","5191","14.44603260","37.32443567",NULL,"Mirabella Imbaccari","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87029","47356","15.00637221","37.52084469","87029","Misterbianco","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87030","11394","14.96976761","37.51210110","87030","Motta Sant'Anastasia","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87031","7156","15.02671373","37.61413944","87031","Nicolosi","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87032","16540","14.74576385","37.32765928","87032","Palagonia","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87033","47870","14.90251867","37.57696713","87033","Patern�","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87034","12896","15.06021594","37.61720408",NULL,"Pedara","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87035","4079","15.17821412","37.80766824",NULL,"Piedimonte Etneo","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87036","3280","14.53173150","37.47291883","87036","Raddusa","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87037","10775","14.69378294","37.38487209","87037","Ramacca","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87038","11108","14.94605369","37.87790854",NULL,"Randazzo","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87039","14181","15.20383515","37.73181850","87039","Riposto","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87040","2790","14.36600469","37.28994189",NULL,"San Cono","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87041","22049","15.09429701","37.57706765",NULL,"San Giovanni la Punta","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87042","11497","15.10845966","37.56488406","87042","San Gregorio di Catania","Catania","Sicilia","3","6","9","5","5","10","13","0","0","0","1","0","0"
"87043","3463","14.42611634","37.27946798",NULL,"San Michele di Ganzaria","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87044","7102","15.02419347","37.57233467",NULL,"San Pietro Clarenza","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87045","9829","15.08022998","37.55864644",NULL,"Sant'Agata li Battiati","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87046","1631","15.14411429","37.74407333","87046","Sant'Alfio","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87047","7322","14.88739795","37.61617815","87047","Santa Maria di Licodia","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87048","8351","15.13887642","37.68697501","87048","Santa Venerina","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87049","17185","14.84609045","37.29649404",NULL,"Scordia","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87050","10482","15.07920192","37.61700077",NULL,"Trecastagni","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87051","21032","15.07214434","37.57583588","87051","Tremestieri Etneo","Catania","Sicilia","3","11","20","14","12","21","19","0","0","0","1","0","0"
"87052","7714","15.12482337","37.57900347",NULL,"Valverde","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87053","8155","15.09632891","37.61058560",NULL,"Viagrande","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87054","6409","14.74851770","37.16103188","87054","Vizzini","Catania","Sicilia","3","6","9","13","6","5","10","0","0","0","1","0","0"
"87055","9249","15.10337582","37.69470869",NULL,"Zafferana Etnea","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87056","3989","14.56159557","37.08400559","87056","Mazzarrone","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87057","3671","14.80775350","37.86200981","87057","Maniace","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"87058","3676","14.93914399","37.63012861","87058","Ragalna","Catania","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"88001","9574","14.49372908","37.02640029","88001","Acate","Ragusa","Sicilia","3","10","5","6","4","4","8","0","0","0","1","0","0"
"88002","8224","14.70126744","37.03157582",NULL,"Chiaramonte Gulfi","Ragusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"88003","29184","14.60468609","36.94565701","88003","Comiso","Ragusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"88004","3143","14.79303144","37.04827526",NULL,"Giarratana","Ragusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"88005","15122","14.90352486","36.78617863",NULL,"Ispica","Ragusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"88006","53959","14.76136035","36.85884699",NULL,"Modica","Ragusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"88007","3183","14.76256834","37.08888285",NULL,"Monterosso Almo","Ragusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"88008","18929","14.84615608","36.72659325","88008","Pozzallo","Ragusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"88009","69794","14.73069920","36.92509197","88009","Ragusa","Ragusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"88010","9452","14.52544024","36.82853528","88010","Santa Croce Camerina","Ragusa","Sicilia","3","3","13","10","7","4","11","0","0","0","1","0","0"
"88011","25922","14.70590362","36.79359171","88011","Scicli","Ragusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"88012","61006","14.53800649","36.94878747",NULL,"Vittoria","Ragusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"89001","36169","15.21944081","37.23060554",NULL,"Augusta","Siracusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"89002","31328","15.13544392","36.90839155",NULL,"Avola","Siracusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"89003","2133","14.85046834","37.12651105","89003","Buccheri","Siracusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"89004","1128","14.88415569","37.08523351","89004","Buscemi","Siracusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"89005","7186","15.06173869","37.03498945","89005","Canicattini Bagni","Siracusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"89006","17958","15.01477050","37.27597703","89006","Carlentini","Siracusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"89007","813","14.94764473","37.10522743","89007","Cassaro","Siracusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"89008","2600","14.94146541","37.11861277","89008","Ferla","Siracusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"89009","22685","15.15289178","37.08211457","89009","Floridia","Siracusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"89010","12923","14.88012787","37.23078145","89010","Francofonte","Siracusa","Sicilia","3","10","19","15","7","11","13","0","0","0","1","0","0"
"89011","24484","14.99933634","37.28451352","89011","Lentini","Siracusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"89012","13076","15.12675487","37.17850834","89012","Melilli","Siracusa","Sicilia","3","8","9","8","9","8","13","0","0","0","1","0","0"
"89013","23704","15.06670248","36.89169626","89013","Noto","Siracusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"89014","22068","15.09315194","36.71608657",NULL,"Pachino","Siracusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"89015","9091","14.90382617","37.06188027","89015","Palazzolo Acreide","Siracusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"89016","21526","14.95353104","36.82034519","89016","Rosolini","Siracusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"89017","118385","15.29333240","37.05991685",NULL,"Siracusa","Siracusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"89018","7853","15.11909961","37.10124313",NULL,"Solarino","Siracusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"89019","8907","15.03283490","37.16256874","89019","Sortino","Siracusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"89020","3749","15.13396638","36.68332543","89020","Portopalo di Capo Passero","Siracusa","Sicilia","3","0","0","0","0","0","0","0","0","0","0","0","0"
"89021","12167","15.18829357","37.15941965","89021","Priolo Gargallo","Siracusa","Sicilia","3","8","8","7","12","9","13","0","0","0","1","0","0"
"90001","1602","9.06392097","40.92880745","90001","Aggius","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90002","1947","9.32917825","40.65069405","90002","Al� dei Sardi","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90003","40641","8.32608134","40.54843552","90003","Alghero","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90004","673","9.05666422","40.44354491","90004","Anela","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90005","800","8.80926358","40.62388640","90005","Ardara","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90006","11447","9.38847706","41.07937642","90006","Arzachena","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90007","610","8.69753059","40.57197633","90007","Banari","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90008","1971","9.16828273","40.45579466","90008","Benetutti","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90009","2897","9.16400704","40.78635359","90009","Berchidda","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90010","428","8.72722075","40.55567990","90010","Bessude","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90011","1021","8.76638326","40.53246360","90011","Bonnanaro","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90012","3636","9.02975231","40.41690678","90012","Bono","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90013","3669","8.76853126","40.41698096","90013","Bonorva","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90014","800","9.04327192","40.89144536","90014","Bortigiadas","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90015","285","8.74374180","40.52227636","90015","Borutta","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90016","736","9.00697290","40.39066943","90016","Bottidda","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90017","3979","9.26086355","40.57857057","90017","Buddus�","Sassari","Sardegna","3","6","2","3","4","7","5","0","0","0","1","0","0"
"90018","1046","9.06148663","40.45707527","90018","Bultei","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90019","552","8.82973366","40.84804202","90019","Bulzi","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90020","944","8.99368536","40.39061632","90020","Burgos","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90021","4267","9.19233471","40.92314505","90021","Calangianus","Sassari","Sardegna","3","1","5","1","8","4","9","0","0","0","1","0","0"
"90022","644","8.61606937","40.66755094","90022","Cargeghe","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90023","5737","8.71333007","40.91582154","90023","Castelsardo","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90024","455","8.72514048","40.50610251","90024","Cheremule","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90025","1735","8.82000085","40.75181945","90025","Chiaramonti","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90026","1346","8.68009951","40.65809986","90026","Codrongianos","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90027","900","8.71259249","40.43143046","90027","Cossoine","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90028","412","8.99065916","40.38598158","90028","Esporlatu","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90029","1547","8.66570100","40.64793049","90029","Florinas","Sassari","Sardegna","3","3","1","1","0","1","2","0","0","0","1","0","0"
"90030","586","8.75054260","40.45201666","90030","Giave","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90031","953","9.00210590","40.35444054","90031","Illorai","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90032","580","8.90205956","40.54399048","90032","Ittireddu","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90033","8868","8.56880739","40.59413859","90033","Ittiri","Sassari","Sardegna","3","6","9","7","7","10","12","0","0","0","1","0","0"
"90034","945","8.83597569","40.81824972","90034","Laerru","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90035","10936","9.40660750","41.21292425","90035","La Maddalena","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90036","1905","9.20552532","41.05064330","90036","Luogosanto","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90037","2651","9.17500810","40.93619412","90037","Luras","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90038","682","8.63690581","40.41070077","90038","Mara","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90039","553","8.80866255","40.77889280","90039","Martis","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90040","117","8.55993756","40.47187701","90040","Monteleone Rocca Doria","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90041","2488","9.32588332","40.80514851","90041","Monti","Sassari","Sardegna","3","2","3","1","3","2","4","0","0","0","1","0","0"
"90042","1945","8.83367400","40.54944198","90042","Mores","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90043","837","8.61529031","40.67910589","90043","Muros","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90044","874","9.02206431","40.55626911","90044","Nughedu San Nicol�","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90045","1427","9.18728910","40.46090607","90045","Nule","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90046","2851","8.74457384","40.78058030","90046","Nulvi","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90047","53307","9.50486158","40.92318242","90047","Olbia","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90048","4001","8.38262067","40.65003781","90048","Olmedo","Sassari","Sardegna","3","2","3","2","3","2","3","0","0","0","1","0","0"
"90049","3436","9.09838673","40.71948130","90049","Oschiri","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90050","3204","8.67132565","40.74402374","90050","Osilo","Sassari","Sardegna","3","4","2","1","3","6","5","0","0","0","1","0","0"
"90051","5876","8.59067388","40.67634260","90051","Ossi","Sassari","Sardegna","3","5","7","5","3","5","12","0","0","0","1","0","0"
"90052","10881","8.99838131","40.58497586","90052","Ozieri","Sassari","Sardegna","3","9","13","10","8","11","11","0","0","0","1","0","0"
"90053","695","8.63044015","40.39800657","90053","Padria","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90054","3772","9.38302871","41.17768674","90054","Palau","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90055","3253","9.11210268","40.58281193","90055","Pattada","Sassari","Sardegna","3","2","3","2","2","3","3","0","0","0","1","0","0"
"90056","2415","8.88347308","40.83024155","90056","Perfugas","Sassari","Sardegna","3","2","2","4","0","3","4","0","0","0","1","0","0"
"90057","4653","8.74930405","40.66573266","90057","Ploaghe","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90058","22391","8.40122823","40.83722955","90058","Porto Torres","Sassari","Sardegna","3","13","16","13","18","22","25","0","0","0","1","0","0"
"90059","2717","8.65657616","40.39932098","90059","Pozzomaggiore","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90060","757","8.46065767","40.56251422","90060","Putifigari","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90061","578","8.58655605","40.48434729","90061","Romana","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90062","1171","9.11300677","41.08161989","90062","Aglientu","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90063","5018","9.18836077","41.23983449","90063","Santa Teresa Gallura","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90064","123782","8.55966713","40.72667657",NULL,"Sassari","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90065","1378","8.81715720","40.85017734","90065","Sedini","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90066","171","8.72611797","40.39816646",NULL,"Semestene","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90067","7375","8.59526497","40.78814370","90067","Sennori","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90068","912","8.72556673","40.57724022","90068","Siligo","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90069","14300","8.57785537","40.79697664","90069","Sorso","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90070","13946","9.10323451","40.90320323","90070","Tempio Pausania","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90071","3005","8.72058008","40.52201526","90071","Thiesi","Sassari","Sardegna","3","4","1","4","7","2","5","0","0","0","1","0","0"
"90072","2289","8.56237292","40.67874659","90072","Tissi","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90073","998","8.76198049","40.51425133","90073","Torralba","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90074","2155","8.91371219","40.98563737","90074","Trinit� d'Agultu e Vignola","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90075","1598","8.98668427","40.73372886","90075","Tula","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90076","3016","8.48650236","40.63791739","90076","Uri","Sassari","Sardegna","3","2","3","3","1","2","4","0","0","0","1","0","0"
"90077","4321","8.54056713","40.66371528","90077","Usini","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90078","2375","8.47038149","40.50357330","90078","Villanova Monteleone","Sassari","Sardegna","3","0","3","1","0","4","1","0","0","0","1","0","0"
"90079","4091","8.82245483","40.92775535","90079","Valledoria","Sassari","Sardegna","3","4","4","1","5","7","6","0","0","0","1","0","0"
"90080","2222","9.35246713","40.87610644","90080","Telti","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90081","1898","8.87914774","40.96777523","90081","Badesi","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90082","1694","8.89457549","40.91705613","90082","Viddalba","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90083","2288","9.62236691","41.00152384","90083","Golfo Aranci","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90084","3234","9.49836273","40.84191320","90084","Loiri Porto San Paolo","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90085","1619","9.30130196","40.99103246","90085","Sant'Antonio di Gallura","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90086","614","8.71240820","40.86290753","90086","Tergu","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90087","1430","8.86309214","40.90429476","90087","Santa Maria Coghinas","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
"90088","766","8.94168684","40.79133118","90088","Erula","Sassari","Sardegna","3","0","0","0","0","0","0","0","0","0","0","0","0"
