istat,comune,lng,lat
56031,Ischia di Castro,11.75781453,42.54417034
56032,Latera,11.82842980,42.62640578
56033,Lubriano,12.10712247,42.63534826
56034,Marta,11.92515695,42.53500095
56035,Montalto di Castro,11.60417830,42.35322958
56036,Montefiascone,12.03036871,42.53761440
56037,Monte Romano,11.89877735,42.26791669
56038,Monterosi,12.30994148,42.19559259
56039,Nepi,12.34881332,42.24237020
56040,Onano,11.81498404,42.69372417
56041,Oriolo Romano,12.13806733,42.15846313
56042,Orte,12.38639201,42.46044511
56043,Piansano,11.82824744,42.51788690
56044,Proceno,11.83043541,42.75720626
56045,Ronciglione,12.21573343,42.29171900
56046,Villa San Giovanni in Tuscia,12.05294039,42.28352046
56047,San Lorenzo Nuovo,11.90609726,42.68559315
56048,Soriano nel Cimino,12.23472232,42.41892819
56049,Sutri,12.22484309,42.24202105
56050,Tarquinia,11.75823363,42.25445005
56051,Tessennano,11.79232316,42.48041292
56052,Tuscania,11.87564309,42.41671675
56053,Valentano,11.81838045,42.56920061
56054,Vallerano,12.26395806,42.38378156
56055,Vasanello,12.34649455,42.41815812
56056,Vejano,12.09527630,42.21630253
56057,Vetralla,12.05352034,42.32081893
56058,Vignanello,12.27807018,42.38384340
56059,Viterbo,12.10473417,42.41738279
56060,Vitorchiano,12.17422339,42.47031031
57001,Accumoli,13.24768618,42.69478482
57002,Amatrice,13.28838645,42.62938445
57003,Antrodoco,13.08020398,42.41753444
57004,Ascrea,12.99672207,42.19569977
57005,Belmonte in Sabina,12.89269099,42.31825684
57006,Borbona,13.13254691,42.51224599
57007,Borgorose,13.23257107,42.19338673
57008,Borgo Velino,13.05849178,42.40560326
57009,Cantalice,12.90354982,42.46829750
57010,Cantalupo in Sabina,12.64677340,42.30787333
57011,Casaprota,12.80366243,42.25184635
57012,Casperia,12.67030246,42.33795917
57013,Castel di Tora,12.96433360,42.21549311
57014,Castelnuovo di Farfa,12.74269994,42.23191048
57015,Castel Sant'Angelo,13.02993539,42.39477735
57016,Cittaducale,12.94815044,42.38666058
57017,Cittareale,13.15983457,42.61761561
57018,Collalto Sabino,13.04828421,42.13642854
57019,Colle di Tora,12.94777706,42.21208443
57020,Collegiove,13.03707139,42.17488382
57021,Collevecchio,12.55272005,42.33544102
57022,Colli sul Velino,12.77970786,42.49898368
57023,Concerviano,12.98572319,42.32344830
57024,Configni,12.64234768,42.42362526
57025,Contigliano,12.76654796,42.41074729
57026,Cottanello,12.68643862,42.40618185
57027,Fara in Sabina,12.72925133,42.20952713
57028,Fiamignano,13.12550508,42.26482200
57029,Forano,12.59503004,42.29791477
57030,Frasso Sabino,12.80531328,42.22966540
57031,Greccio,12.76910487,42.45368971
57032,Labro,12.80017121,42.52577061
57033,Leonessa,12.96389910,42.56148656
57034,Longone Sabino,12.96549467,42.27242688
57035,Magliano Sabina,12.48099427,42.36133088
57036,Marcetelli,13.04722780,42.22678804
57037,Micigliano,13.05493259,42.45094662
57038,Mompeo,12.75117077,42.24771216
57039,Montasola,12.68099168,42.38556136
57040,Montebuono,12.59770719,42.36590805
57041,Monteleone Sabino,12.85902262,42.23257917
57042,Montenero Sabino,12.81316502,42.28124115
57043,Monte San Giovanni in Sabina,12.77768379,42.32818184
57044,Montopoli di Sabina,12.69191102,42.24470700
57045,Morro Reatino,12.83216365,42.52584956
57046,Nespolo,13.06948311,42.15574574
57047,Orvinio,12.93747278,42.13155692
57048,Paganico Sabino,12.99748681,42.18954914
57049,Pescorocchiano,13.14849923,42.20605943
57050,Petrella Salto,13.06836049,42.29456266
57051,Poggio Bustone,12.88579738,42.50213769
57052,Poggio Catino,12.69180997,42.29507251
57053,Poggio Mirteto,12.68365453,42.26459033
57054,Poggio Moiano,12.87711591,42.20187049
57055,Poggio Nativo,12.79532867,42.21582394
57056,Poggio San Lorenzo,12.84551099,42.25290356
57057,Posta,13.09624450,42.52345282
57058,Pozzaglia Sabina,12.96455168,42.15979452
57059,Rieti,12.86205941,42.40488444
57060,Rivodutri,12.85515228,42.51603831
57061,Roccantica,12.69233445,42.32080116
57062,Rocca Sinibalda,12.92576363,42.27421911
57063,Salisano,12.74561588,42.25748301
57064,Scandriglia,12.84210334,42.16506269
57065,Selci,12.62266916,42.31971812
57066,Stimigliano,12.56568827,42.29775911
57067,Tarano,12.59489330,42.35584072
57068,Toffia,12.75236800,42.21251146
57069,Torricella in Sabina,12.86972234,42.26074633
57070,Torri in Sabina,12.63846745,42.35308155
57071,Turania,13.00977455,42.13743100
57072,Vacone,12.63579383,42.38626810
57073,Varco Sabino,13.01996173,42.23963177
58001,Affile,13.09728573,41.88437970
58002,Agosta,13.03208284,41.98200211
58003,Albano Laziale,12.65870332,41.72911179
58004,Allumiere,11.90213898,42.15653936
58005,Anguillara Sabazia,12.26978922,42.09291489
58006,Anticoli Corrado,12.99038438,42.00933844
58007,Anzio,12.62871796,41.44805488
58008,Arcinazzo Romano,13.11410074,41.88021199
58009,Ariccia,12.67058132,41.72002036
58010,Arsoli,13.01652592,42.04140907
58011,Artena,12.91536174,41.73866267
58012,Bellegra,13.02804743,41.88107829
58013,Bracciano,12.17562398,42.10335079
58014,Camerata Nuova,13.10813431,42.01844898
58015,Campagnano di Roma,12.38325316,42.14081533
58016,Canale Monterano,12.10353490,42.13666615
58017,Canterano,13.03756772,41.94185299
58018,Capena,12.53927993,42.14078338
58019,Capranica Prenestina,12.95234869,41.86207232
58020,Carpineto Romano,13.08530300,41.60441817
58021,Casape,12.88613851,41.90640585
58022,Castel Gandolfo,12.65046085,41.74675972
58023,Castel Madama,12.86857387,41.97566126
58024,Castelnuovo di Porto,12.50044876,42.12579460
58025,Castel San Pietro Romano,12.89475264,41.84637230
58026,Cave,12.93178739,41.81808415
58027,Cerreto Laziale,12.98165037,41.94436521
58028,Cervara di Roma,13.06769786,41.98808485
58029,Cerveteri,12.09896835,41.99824253
58030,Ciciliano,12.94163690,41.96123855
58031,Cineto Romano,12.96392369,42.05024048
58032,Civitavecchia,11.79337907,42.09212993
58033,Civitella San Paolo,12.58250291,42.19588589
58034,Colleferro,13.00559155,41.73041246
58035,Colonna,12.75111571,41.83430617
58036,Fiano Romano,12.59244302,42.17200417
58037,Filacciano,12.59771008,42.25517909
58038,Formello,12.40084704,42.08022139
58039,Frascati,12.68079241,41.80598978
58040,Gallicano nel Lazio,12.82256314,41.87003789
58041,Gavignano,13.05260268,41.69808256
58042,Genazzano,12.97235401,41.83171814
58043,Genzano di Roma,12.69132211,41.70690415
58044,Gerano,12.99397258,41.93381754
58045,Gorga,13.11078959,41.65594230
58046,Grottaferrata,12.66772877,41.78846097
58047,Guidonia Montecelio,12.72638633,42.00007800
58048,Jenne,13.16781049,41.88747034
58049,Labico,12.88606511,41.78562954
58050,Lanuvio,12.70297830,41.67976979
58051,Licenza,12.90172348,42.07436079
58052,Magliano Romano,12.43629649,42.15986389
58053,Mandela,12.92375346,42.03194380
58054,Manziana,12.12824574,42.12945259
58055,Marano Equo,13.01686199,41.99465909
58056,Marcellina,12.80724546,42.02299629
58057,Marino,12.65860986,41.76970177
58058,Mazzano Romano,12.39943403,42.20466917
58059,Mentana,12.63722447,42.03370532
58060,Monte Compatri,12.73699939,41.80827950
58061,Monteflavio,12.83070249,42.11099032
58062,Montelanico,13.03954770,41.64954284
58063,Montelibretti,12.73887802,42.13494236
58064,Monte Porzio Catone,12.71666163,41.81560031
58065,Monterotondo,12.61624809,42.05132067
58066,Montorio Romano,12.80593453,42.13726876
58067,Moricone,12.77393687,42.11659725
58068,Morlupo,12.50441308,42.14283117
58069,Nazzano,12.59725095,42.22864975
58070,Nemi,12.71442613,41.72015954
58071,Nerola,12.78665137,42.16202285
58072,Nettuno,12.66141549,41.45748878
58073,Olevano Romano,13.03247714,41.86072510
58074,Palestrina,12.88915634,41.83942538
58075,Palombara Sabina,12.76511218,42.06654600
58076,Percile,12.91040936,42.09466158
58077,Pisoniano,12.95900084,41.90814687
58078,Poli,12.89328898,41.88717142
58079,Pomezia,12.50163468,41.67003149
58080,Ponzano Romano,12.57186287,42.25820276
58081,Riano,12.52273093,42.09138788
58082,Rignano Flaminio,12.48070804,42.20974459
58083,Riofreddo,12.99949492,42.06136980
58084,Rocca Canterano,13.02386774,41.95497407
58085,Rocca di Cave,12.94559134,41.84634046
58086,Rocca di Papa,12.70842384,41.76199841
58087,Roccagiovine,12.89860198,42.05023163
58088,Rocca Priora,12.76324846,41.79422359
58089,Rocca Santo Stefano,13.02446967,41.91052219
58090,Roiate,13.06445203,41.87412437
58091,Roma,12.48366723,41.89277044
58092,Roviano,12.99452797,42.02614365
58093,Sacrofano,12.44781552,42.10575247
58094,Sambuci,12.93740404,41.98627446
58095,San Gregorio da Sassola,12.87253225,41.91815747
58096,San Polo dei Cavalieri,12.84004589,42.01230773
58097,Santa Marinella,11.85414402,42.03356550
58098,Sant'Angelo Romano,12.71302578,42.03401823
58099,Sant'Oreste,12.51988081,42.23405018
58100,San Vito Romano,12.98334230,41.88276576
58101,Saracinesco,12.95229741,42.00407117
58102,Segni,13.02317379,41.69145242
58103,Subiaco,13.09973738,41.92523064
58104,Tivoli,12.79846907,41.96349840
58105,Tolfa,11.93775828,42.14957732
58106,Torrita Tiberina,12.61740749,42.23678240
58107,Trevignano Romano,12.24515101,42.15575986
58108,Vallepietra,13.23084982,41.92679510
58109,Vallinfreda,12.99540737,42.08448991
58110,Valmontone,12.91774603,41.77688498
58111,Velletri,12.77719681,41.68638171
58112,Vicovaro,12.89153400,42.01448366
58113,Vivaro Romano,13.00664217,42.10031667
58114,Zagarolo,12.82963823,41.83986542
58115,Lariano,12.83261406,41.72792282
58116,Ladispoli,12.06998590,41.95487983
58117,Ardea,12.54537478,41.60929055
58118,Ciampino,12.60168888,41.80288346
58119,San Cesareo,12.80070668,41.82146590
58120,Fiumicino,12.23686815,41.77221205
58122,Fonte Nuova,12.61887253,41.99627325
59001,Aprilia,12.64816922,41.59415376
59002,Bassiano,13.03225445,41.54933965
59003,Campodimele,13.53023042,41.38979943
59004,Castelforte,13.82274862,41.30023026
59005,Cisterna di Latina,12.82827445,41.59277039
59006,Cori,12.91320333,41.64241501
59007,Fondi,13.42990802,41.35691056
59008,Formia,13.60592654,41.25568883
59009,Gaeta,13.57195666,41.21336432
59010,Itri,13.53125650,41.29091913
59011,Latina,12.90368485,41.46759464
59012,Lenola,13.46182316,41.40949055
59013,Maenza,13.18067589,41.52275399
59014,Minturno,13.74656442,41.26245383
59015,Monte San Biagio,13.35115039,41.35296788
59016,Norma,12.97252223,41.58528452
59017,Pontinia,13.04402760,41.40822926
59018,Ponza,12.96868459,40.89486838
59019,Priverno,13.18065288,41.47400223
59020,Prossedi,13.26105909,41.51691062
59021,Roccagorga,13.15533995,41.52611175
59022,Rocca Massima,12.91986368,41.67836612
59023,Roccasecca dei Volsci,13.21249479,41.47982903
59024,Sabaudia,13.02490624,41.30012397
59025,San Felice Circeo,13.08869724,41.23348225
59026,Santi Cosma e Damiano,13.81401718,41.29983205
59027,Sermoneta,12.98383195,41.54973365
59028,Sezze,13.05876813,41.49794258
59029,Sonnino,13.24168557,41.41424407
59030,Sperlonga,13.43615340,41.25734903
59031,Spigno Saturnia,13.73422918,41.30554026
59032,Terracina,13.24878732,41.29189727
59033,Ventotene,13.43304688,40.79636158
60001,Acquafondata,13.95216686,41.54312171
60002,Acuto,13.17302627,41.79186612
60003,Alatri,13.34210735,41.72647125
60004,Alvito,13.74263677,41.68776332
60005,Amaseno,13.33578221,41.46812425
60006,Anagni,13.15452041,41.74393633
60007,Aquino,13.70399751,41.49248588
60008,Arce,13.57406212,41.58777950
60009,Arnara,13.38767675,41.58376978
60010,Arpino,13.61079096,41.64812799
60011,Atina,13.80035528,41.61982849
60012,Ausonia,13.74885639,41.35424556
60013,Belmonte Castello,13.81174168,41.57825599
60014,Boville Ernica,13.47086194,41.64313009
60015,Broccostella,13.63445627,41.70351486
60016,Campoli Appennino,13.67882200,41.73786216
60017,Casalattico,13.72466715,41.62146632
60018,Casalvieri,13.71315701,41.63141639
60019,Cassino,13.83012821,41.49267611
60020,Castelliri,13.55048133,41.67931153
60021,Castelnuovo Parano,13.75533546,41.37776072
60022,Castrocielo,13.69628897,41.53117816
60023,Castro dei Volsci,13.40667433,41.50865805
60024,Ceccano,13.33363716,41.56856480
60025,Ceprano,13.51942338,41.54568915
60026,Cervaro,13.90505228,41.48103896
60027,Colfelice,13.60565991,41.55588125
60028,Collepardo,13.36771371,41.76118715
60029,Colle San Magno,13.69399220,41.54983510
60030,Coreno Ausonio,13.77731912,41.34629044
60031,Esperia,13.68493518,41.38519021
60032,Falvaterra,13.52259063,41.50386136
60033,Ferentino,13.25284809,41.69231575
60034,Filettino,13.32412179,41.89024232
60035,Fiuggi,13.22124822,41.80425759
60036,Fontana Liri,13.54994777,41.61106913
60037,Fontechiari,13.67654778,41.67003168
60038,Frosinone,13.35117166,41.63964569
60039,Fumone,13.28946381,41.72795166
60040,Gallinaro,13.79863898,41.65778491
60041,Giuliano di Roma,13.27971133,41.53983203
60042,Guarcino,13.31389882,41.79951641
60043,Isola del Liri,13.57497154,41.67841900
60044,Monte San Giovanni Campano,13.51586013,41.63904533
60045,Morolo,13.19702178,41.63783758
60046,Paliano,13.05934171,41.80489346
60047,Pastena,13.49201899,41.46794560
60048,Patrica,13.24387320,41.59212998
60049,Pescosolido,13.65572861,41.74971968
60050,Picinisco,13.86717295,41.64682749
60051,Pico,13.55871303,41.45170844
60052,Piedimonte San Germano,13.75034131,41.49737148
60053,Piglio,13.14554512,41.83015810
60054,Pignataro Interamna,13.78895277,41.43728173
60055,Pofi,13.41527811,41.56545286
60056,Pontecorvo,13.66537138,41.45740222
60057,Posta Fibreno,13.69687631,41.69339124
60058,Ripi,13.42648911,41.61271944
60059,Rocca d'Arce,13.58373640,41.58753355
60060,Roccasecca,13.66861615,41.55183951
60061,San Biagio Saracinisco,13.92766700,41.61349672
60062,San Donato Val di Comino,13.81377968,41.70814975
60063,San Giorgio a Liri,13.76661817,41.40686611
60064,San Giovanni Incarico,13.55718757,41.50302084
60065,Sant'Ambrogio sul Garigliano,13.86911698,41.39037063
60066,Sant'Andrea del Garigliano,13.84190980,41.36584859
60067,Sant'Apollinare,13.83064469,41.40194816
60068,Sant'Elia Fiumerapido,13.86540818,41.53966434
60069,Santopadre,13.63483503,41.60306777
60070,San Vittore del Lazio,13.93553502,41.46432341
60071,Serrone,13.09654728,41.84066558
60072,Settefrati,13.85022232,41.67028051
60073,Sgurgola,13.14978577,41.67072454
60074,Sora,13.61362757,41.72008003
60075,Strangolagalli,13.49189605,41.60110077
60076,Supino,13.22332679,41.60898643
60077,Terelle,13.77894017,41.55356649
60078,Torre Cajetani,13.26303686,41.78921542
60079,Torrice,13.39810945,41.62950876
60080,Trevi nel Lazio,13.24810530,41.86223006
60081,Trivigliano,13.27282046,41.77595255
60082,Vallecorsa,13.40576692,41.44465676
60083,Vallemaio,13.81155025,41.36610154
60084,Vallerotonda,13.91259942,41.55217081
60085,Veroli,13.41787776,41.69100425
60086,Vicalvi,13.70593287,41.67650371
60087,Vico nel Lazio,13.34159730,41.77679317
60088,Villa Latina,13.83735600,41.61381675
60089,Villa Santa Lucia,13.76979347,41.50910263
60090,Villa Santo Stefano,13.31096059,41.51691711
60091,Viticuso,13.96868058,41.52461286
61001,Ailano,14.20351931,41.39076138
61002,Alife,14.33616107,41.32713742
61003,Alvignano,14.33676719,41.24491961
61004,Arienzo,14.49379698,41.02554469
61005,Aversa,14.20627126,40.97307820
61006,Baia e Latina,14.25034037,41.30053410
61007,Bellona,14.22849069,41.16032848
61008,Caianello,14.07807280,41.30426509
61009,Caiazzo,14.36567455,41.17756413
61010,Calvi Risorta,14.13101024,41.21559710
61011,Camigliano,14.21035628,41.18289425
61012,Cancello ed Arnone,14.02597438,41.07353284
61013,Capodrise,14.30075451,41.04196082
61014,Capriati a Volturno,14.14610942,41.46926476
61015,Capua,14.21085054,41.10762792
61016,Carinaro,14.21700446,40.98895817
61017,Carinola,13.98181287,41.18743798
61018,Casagiove,14.31119949,41.08218576
61019,Casal di Principe,14.13055884,41.00735255
61020,Casaluce,14.19437506,41.00234452
61021,Casapulla,14.28855719,41.07477399
61022,Caserta,14.33240485,41.07465878
61023,Castel Campagnano,14.45300290,41.18239826
61024,Castel di Sasso,14.28435634,41.19769212
61025,Castello del Matese,14.37791299,41.36675267
61026,Castel Morrone,14.35762396,41.12028848
61027,Castel Volturno,13.94094427,41.03460530
61028,Cervino,14.42434334,41.03971000
61029,Cesa,14.23044571,40.96254438
61030,Ciorlano,14.15804795,41.45047076
61031,Conca della Campania,13.99142237,41.33173758
61032,Curti,14.27655605,41.07449401
61033,Dragoni,14.30845696,41.27339687
61034,Fontegreca,14.18384850,41.45652512
61035,Formicola,14.23299177,41.21071714
61036,Francolise,14.05618895,41.18521699
61037,Frignano,14.17949932,40.99496906
61038,Gallo Matese,14.22518593,41.46498739
61039,Galluccio,13.95613005,41.34148314
61040,Giano Vetusto,14.19310542,41.20407654
61041,Gioia Sannitica,14.44380863,41.29965161
61042,Grazzanise,14.09822789,41.09020288
61043,Gricignano di Aversa,14.23285595,40.98152228
61044,Letino,14.24998246,41.45233405
61045,Liberi,14.28220876,41.22276520
61046,Lusciano,14.19168991,40.96967738
61047,Macerata Campania,14.27444243,41.06309777
61048,Maddaloni,14.38381932,41.03861142
61049,Marcianise,14.29945330,41.03554506
61050,Marzano Appio,14.03933051,41.31628332
61051,Mignano Monte Lungo,13.98743095,41.40673147
61052,Mondragone,13.88716123,41.11293737
61053,Orta di Atella,14.26935489,40.96645147
61054,Parete,14.16421608,40.95650571
61055,Pastorano,14.20148269,41.18228429
61056,Piana di Monte Verna,14.33404820,41.16755929
61057,Piedimonte Matese,14.37421618,41.35594304
61058,Pietramelara,14.18614179,41.26686257
61059,Pietravairano,14.16221729,41.32194969
61060,Pignataro Maggiore,14.17125085,41.18929052
61061,Pontelatone,14.25104785,41.19344415
61062,Portico di Caserta,14.28053771,41.05649050
61063,Prata Sannita,14.20345479,41.43227140
61064,Pratella,14.17913123,41.40578832
61065,Presenzano,14.07857094,41.37746119
61066,Raviscanina,14.24281635,41.37052383
61067,Recale,14.30302105,41.05638610
61068,Riardo,14.14904208,41.26398940
61069,Rocca d'Evandro,13.89662243,41.39470214
61070,Roccamonfina,13.97905493,41.28683417
61071,Roccaromana,14.22319539,41.27400185
61072,Rocchetta e Croce,14.15764611,41.23715985
61073,Ruviano,14.40983327,41.21062670
61074,San Cipriano d'Aversa,14.13456689,40.99968716
61075,San Felice a Cancello,14.48097397,41.01178890
61076,San Gregorio Matese,14.37217206,41.38555981
61077,San Marcellino,14.17390517,40.98671424
61078,San Nicola la Strada,14.33135439,41.05449475
61079,San Pietro Infine,13.95697782,41.44589132
61080,San Potito Sannitico,14.39297847,41.33832178
61081,San Prisco,14.27869652,41.08589926
61082,Santa Maria a Vico,14.46349540,41.02724272
61083,Santa Maria Capua Vetere,14.26158174,41.07755469
61084,Santa Maria la Fossa,14.13109737,41.09328983
61085,San Tammaro,14.23202202,41.07668838
61086,Sant'Angelo d'Alife,14.25965786,41.36264470
61087,Sant'Arpino,14.25231539,40.95788128
61088,Sessa Aurunca,13.93278984,41.24311381
61089,Sparanise,14.09637420,41.19057397
61090,Succivo,14.25317294,40.96550646
61091,Teano,14.06867782,41.24967248
61092,Teverola,14.20834928,40.99332422
61093,Tora e Piccilli,14.02195483,41.33834732
61094,Trentola Ducenta,14.17561733,40.97565323
