"istatId","name","month","d15","d16","d17","d18","d19","d20","istatMarch","ecoBG","bsToday","mar19","mar20","officialCovid","population","nameItSt","lng","lat"
"34019","Lesignano de' Bagni","3","3","2","4","3","3","6","1",,,,,,"4759","Lesignano de' Bagni","10.30166200","44.64403405"
"34020","Medesano","3","4","5","6","8","5","28","1",,,,,,"10663","Medesano","10.13996119","44.75681741"
"34023","Montechiarugolo","3","8","5","5","6","12","14","1",,,,,,"10482","Montechiarugolo","10.42246193","44.69357882"
"34024","Neviano degli Arduini","3","5","4","3","3","10","9","1",,,,,,"3691","Neviano degli Arduini","10.31775249","44.58365252"
"34025","Noceto","3","8","11","6","8","13","13","1",,,,,,"12705","Noceto","10.17719303","44.81026180"
"34027","Parma","3","112","114","135","104","127","259","1",,,,,,"175895","Parma","10.32834985","44.80107394"
"34031","Sala Baganza","3","2","2","3","5","3","14","1",,,,,,"5392","Sala Baganza","10.22823850","44.71552513"
"34032","Salsomaggiore Terme","3","17","14","21","24","17","48","1",,,,,,"19505","Salsomaggiore Terme","9.97809444","44.81568328"
"34033","San Secondo Parmense","3","5","4","5","4","3","6","1",,,,,,"5519","San Secondo Parmense","10.22690616","44.91915259"
"34036","Soragna","3","4","4","5","5","4","16","1",,,,,,"4872","Soragna","10.12232256","44.92689728"
"34041","Torrile","3","4","4","2","7","4","8","1",,,,,,"7458","Torrile","10.35507653","44.89060669"
"34042","Traversetolo","3","11","3","5","6","7","21","1",,,,,,"9275","Traversetolo","10.38163949","44.63974916"
"34049","Sissa Trecasali","3","5","8","9","7","3","32","1",,,,,,"7991","Sissa Trecasali","10.2591","44.9583"
"34050","Polesine Zibello","3","2","1","1","2","2","9","1",,,,,,"3348","Polesine Zibello","10.1307","45.0194"
"34051","Sorbolo Mezzani","3","9","4","9","11","11","16","1",,,,,,"12984","Sorbolo Mezzani","10.4461389","44.846406"
"35002","Bagnolo in Piano","3","5","7","3","6","7","10","1",,,,,,"9386","Bagnolo in Piano","10.67290388","44.76142985"
"35003","Baiso","3","2","2","2","2","1","5","1",,,,,,"3403","Baiso","10.59879329","44.49525048"
"35004","Bibbiano","3","2","7","5","3","3","6","1",,,,,,"9965","Bibbiano","10.47336979","44.66326108"
"35005","Boretto","3","4","1","2","2","2","8","1",,,,,,"5263","Boretto","10.55344135","44.90453732"
"35006","Brescello","3","1","3","1","5","2","9","1",,,,,,"5546","Brescello","10.51601194","44.90153576"
"35011","Carpineti","3","2","6","1","7","2","7","1",,,,,,"4178","Carpineti","10.51954928","44.45468453"
"35012","Casalgrande","3","6","7","5","12","13","12","1",,,,,,"18635","Casalgrande","10.73926724","44.58987354"
"35013","Casina","3","2","3","1","9","5","7","1",,,,,,"4534","Casina","10.50046464","44.51163601"
"35014","Castellarano","3","3","4","6","6","5","11","1",,,,,,"14838","Castellarano","10.73064321","44.50955318"
"35015","Castelnovo di Sotto","3","9","5","3","8","3","8","1",,,,,,"8594","Castelnovo di Sotto","10.56368003","44.81160229"
"35016","Castelnovo ne' Monti","3","15","8","8","8","8","16","1",,,,,,"10481","Castelnovo ne' Monti","10.40326330","44.43748740"
"35020","Correggio","3","14","20","14","25","21","23","1",,,,,,"24825","Correggio","10.78121506","44.77134240"
"35023","Gualtieri","3","3","2","5","4","5","6","1",,,,,,"6639","Gualtieri","10.62949227","44.90496117"
"35024","Guastalla","3","8","8","13","10","12","15","1",,,,,,"14786","Guastalla","10.65403902","44.92239814"
"35026","Luzzara","3","5","6","5","6","4","7","1",,,,,,"9169","Luzzara","10.68587518","44.96009280"
"35027","Montecchio Emilia","3","9","9","3","5","9","15","1",,,,,,"10201","Montecchio Emilia","10.44658013","44.70013955"
"35029","Poviglio","3","5","8","3","2","2","10","1",,,,,,"7045","Poviglio","10.54151678","44.84080694"
"35030","Quattro Castella","3","13","10","7","8","6","12","1",,,,,,"12909","Quattro Castella","10.47269433","44.63577225"
"35032","Reggiolo","3","5","3","5","8","3","7","1",,,,,,"9217","Reggiolo","10.80428415","44.91859155"
"35034","Rio Saliceto","3","1","0","5","2","6","7","1",,,,,,"6092","Rio Saliceto","10.80290118","44.80931994"
"35036","Rubiera","3","8","4","6","0","13","8","1",,,,,,"14421","Rubiera","10.78325846","44.65330024"
"35037","San Martino in Rio","3","7","7","1","5","4","10","1",,,,,,"7773","San Martino in Rio","10.78465766","44.73269779"
"35039","Sant'Ilario d'Enza","3","6","3","6","8","4","19","1",,,,,,"10939","Sant'Ilario d'Enza","10.45143035","44.76059788"
"35041","Toano","3","6","1","4","5","3","6","1",,,,,,"4458","Toano","10.55894757","44.37638071"
"35043","Vezzano sul Crostolo","3","3","2","0","0","1","2","1",,,,,,"4214","Vezzano sul Crostolo","10.54644152","44.60091521"
"36001","Bastiglia","3","2","2","2","2","3","6","1",,,,,,"3985","Bastiglia","10.99981167","44.72644995"
"36002","Bomporto","3","1","3","6","3","4","6","1",,,,,,"9761","Bomporto","11.04278703","44.72737543"
"36003","Campogalliano","3","0","5","5","4","2","9","1",,,,,,"8514","Campogalliano","10.84125789","44.69044118"
"36005","Carpi","3","42","44","41","40","45","63","1",,,,,,"67268","Carpi","10.88526276","44.78247939"
"36011","Fanano","3","0","4","2","4","2","3","1",,,,,,"3028","Fanano","10.79514031","44.20740301"
"36013","Fiorano Modenese","3","6","8","9","8","8","12","1",,,,,,"16945","Fiorano Modenese","10.81142031","44.53908792"
"36015","Formigine","3","22","17","10","23","27","34","1",,,,,,"33667","Formigine","10.84018896","44.57598268"
"36019","Maranello","3","12","9","6","10","7","16","1",,,,,,"16622","Maranello","10.86744783","44.52512137"
"36023","Modena","3","130","108","115","152","155","159","1",,,,,,"179149","Modena","10.92615487","44.64600008"
"36030","Pavullo nel Frignano","3","12","13","7","12","10","14","1",,,,,,"17198","Pavullo nel Frignano","10.83398646","44.33947055"
"36040","Sassuolo","3","27","23","19","30","23","41","1",,,,,,"39885","Sassuolo","10.78270189","44.54032551"
"36043","Sestola","3","2","2","2","2","3","4","1",,,,,,"2602","Sestola","10.77138108","44.23014820"
"36046","Vignola","3","11","12","16","21","18","19","1",,,,,,"24344","Vignola","11.01075743","44.47953672"
"37007","Borgo Tossignano","3","5","0","1","2","2","5","1",,,,,,"3302","Borgo Tossignano","11.58922857","44.27730823"
"37009","Calderara di Reno","3","4","5","9","6","11","11","1",,,,,,"13148","Calderara di Reno","11.27202395","44.56608171"
"37013","Castel d'Aiano","3","2","2","1","1","0","2","1",,,,,,"1951","Castel d'Aiano","11.00130563","44.28065252"
"37033","Lizzano in Belvedere","3","1","0","4","3","0","4","1",,,,,,"2309","Lizzano in Belvedere","10.89366252","44.16164363"
"37034","Loiano","3","5","4","3","2","2","4","1",,,,,,"4434","Loiano","11.32172919","44.27017987"
"37036","Marzabotto","3","1","4","5","5","5","6","1",,,,,,"6684","Marzabotto","11.20514029","44.34038509"
"37037","Medicina","3","8","6","13","11","10","35","1",,,,,,"16526","Medicina","11.64047564","44.47644406"
"37038","Minerbio","3","4","8","3","6","8","11","1",,,,,,"8674","Minerbio","11.49080289","44.62520112"
"37039","Molinella","3","16","9","8","5","12","12","1",,,,,,"15651","Molinella","11.67032164","44.62036923"
"37057","Sasso Marconi","3","9","10","12","15","12","14","1",,,,,,"14545","Sasso Marconi","11.24491727","44.39437522"
"37059","Vergato","3","7","6","3","7","8","8","1",,,,,,"7642","Vergato","11.11278346","44.28394026"
"38006","Comacchio","3","10","9","16","15","19","17","1",,,,,,"22648","Comacchio","12.18387254","44.69462384"
"38010","Jolanda di Savoia","3","1","1","3","5","3","6","1",,,,,,"3003","Jolanda di Savoia","11.97450851","44.88615417"
"38025","Goro","3","3","4","2","4","3","6","1",,,,,,"3895","Goro","12.30276124","44.85381576"
"39005","Casola Valsenio","3","2","0","3","3","3","4","1",,,,,,"2724","Casola Valsenio","11.62307624","44.22351906"
"39008","Conselice","3","6","9","7","6","8","13","1",,,,,,"9837","Conselice","11.82906464","44.51266493"
"39009","Cotignola","3","6","8","3","4","4","8","1",,,,,,"7384","Cotignola","11.94221614","44.38439045"
"39012","Lugo","3","28","34","28","26","36","42","1",,,,,,"32062","Lugo","11.91148250","44.42083388"
"39013","Massa Lombarda","3","9","4","8","6","2","8","1",,,,,,"10449","Massa Lombarda","11.82821317","44.44657069"
"39015","Riolo Terme","3","5","4","5","1","3","5","1",,,,,,"5777","Riolo Terme","11.72454789","44.27615818"
"39016","Russi","3","13","7","11","10","10","15","1",,,,,,"12083","Russi","12.03289251","44.37242208"
"39018","Solarolo","3","5","0","3","1","3","3","1",,,,,,"4489","Solarolo","11.84375254","44.36017093"
"40005","Castrocaro Terme e Terra del Sole","3","7","4","3","6","3","6","1",,,,,,"6512","Castrocaro Terme e Terra del Sole","11.95002717","44.17606810"
"40009","Civitella di Romagna","3","2","1","3","6","3","6","1",,,,,,"3792","Civitella di Romagna","11.93825799","44.00686055"
"40013","Forlimpopoli","3","10","5","8","7","11","11","1",,,,,,"12982","Forlimpopoli","12.12663769","44.18722836"
"40016","Gatteo","3","6","9","9","0","2","7","1",,,,,,"8910","Gatteo","12.38611016","44.10961720"
"40019","Meldola","3","10","5","9","10","9","14","1",,,,,,"10000","Meldola","12.06061678","44.12697469"
"40022","Modigliana","3","1","4","1","1","4","5","1",,,,,,"4726","Modigliana","11.79260095","44.15627344"
"40032","Predappio","3","3","5","0","6","4","8","1",,,,,,"6519","Predappio","11.98050097","44.10181434"
"40036","Rocca San Casciano","3","3","0","0","1","2","4","1",,,,,,"2000","Rocca San Casciano","11.84223308","44.06145460"
"40043","Santa Sofia","3","6","2","5","7","3","6","1",,,,,,"4193","Santa Sofia","11.90795612","43.94689873"
"40044","Sarsina","3","2","3","2","3","1","4","1",,,,,,"3602","Sarsina","12.14086214","43.91858330"
"41007","Cagli","3","9","6","9","7","10","10","1",,,,,,"9013","Cagli","12.64801492","43.54638176"
"41013","Fano","3","39","52","39","46","28","52","1",,,,,,"62901","Fano","13.01966068","43.84340093"
"41015","Fossombrone","3","10","6","4","5","7","11","1",,,,,,"9858","Fossombrone","12.80571229","43.68885252"
"41019","Gabicce Mare","3","4","0","2","8","3","8","1",,,,,,"5845","Gabicce Mare","12.75648023","43.96658771"
"41028","Mondavio","3","2","6","1","5","7","7","1",,,,,,"3929","Mondavio","12.96860120","43.67453553"
"41036","Montelabbate","3","4","2","3","2","3","9","1",,,,,,"6719","Montelabbate","12.79076238","43.84907238"
"41044","Pesaro","3","62","61","53","62","66","188","1",,,,,,"94237","Pesaro","12.91345991","43.91014021"
"41066","Urbania","3","8","5","5","6","4","7","1",,,,,,"7077","Urbania","12.52426743","43.66837713"
"41071","Sassocorvaro Auditore","3","3","7","1","3","3","7","1",,,,,,"5080","Sassocorvaro Auditore","12.494895","43.779989"
"42008","Castelbellino","3","1","3","2","2","2","7","1",,,,,,"4763","Castelbellino","13.14606651","43.48783546"
"42014","Chiaravalle","3","12","15","10","8","10","17","1",,,,,,"14858","Chiaravalle","13.32555184","43.59973296"
"42016","Cupramontana","3","5","6","4","8","0","8","1",,,,,,"4838","Cupramontana","13.11567288","43.44555295"
"42030","Monte San Vito","3","2","5","3","4","3","5","1",,,,,,"6706","Monte San Vito","13.27097232","43.60058381"
"42045","Senigallia","3","31","36","40","29","28","45","1",,,,,,"44361","Senigallia","13.21778017","43.71482786"
"43009","Castelraimondo","3","5","6","1","4","4","5","1",,,,,,"4741","Castelraimondo","13.05769967","43.21000258"
"43026","Montecassiano","3","5","5","2","6","7","11","1",,,,,,"7185","Montecassiano","13.43593734","43.36375365"
"43030","Montelupone","3","2","1","2","0","4","3","1",,,,,,"3658","Montelupone","13.56712367","43.34438490"
"43042","Porto Recanati","3","8","7","7","6","8","9","1",,,,,,"11495","Porto Recanati","13.66489440","43.42983471"
"44020","Folignano","3","5","2","9","3","5","6","1",,,,,,"9302","Folignano","13.63258423","42.82103982"
"44023","Grottammare","3","8","11","8","10","12","13","1",,,,,,"15615","Grottammare","13.86834111","42.98846372"
"45003","Carrara","3","63","32","55","51","32","63","1",,,,,,"64689","Carrara","10.09678309","44.07729932"
"45007","Fivizzano","3","9","13","6","13","13","13","1",,,,,,"8267","Fivizzano","10.12283260","44.23706089"
"45012","Mulazzo","3","3","2","3","2","3","7","1",,,,,,"2566","Mulazzo","9.90707550","44.32166365"
"45014","Pontremoli","3","7","7","7","8","6","17","1",,,,,,"7633","Pontremoli","9.88294832","44.37738694"
"45016","Villafranca in Lunigiana","3","3","1","6","5","5","6","1",,,,,,"4730","Villafranca in Lunigiana","9.95102604","44.29198470"
"46005","Camaiore","3","18","27","26","28","17","37","1",,,,,,"32083","Camaiore","10.30417448","43.93859723"
"46019","Minucciano","3","0","4","2","5","3","5","1",,,,,,"2221","Minucciano","10.20756436","44.17031081"
"46021","Montecarlo","3","0","1","2","3","2","4","1",,,,,,"4454","Montecarlo","10.66857080","43.85036404"
"46025","Pieve Fosciana","3","1","0","2","3","1","4","1",,,,,,"2418","Pieve Fosciana","10.41068576","44.13062789"
"46028","Seravezza","3","16","7","8","15","11","14","1",,,,,,"13238","Seravezza","10.22843772","43.99518964"
"46030","Stazzema","3","2","1","1","7","4","4","1",,,,,,"3318","Stazzema","10.29563014","43.99711505"
"47003","Buggiano","3","4","7","8","4","2","7","1",,,,,,"8735","Buggiano","10.72753655","43.87993288"
"47005","Lamporecchio","3","12","8","8","3","2","8","1",,,,,,"7583","Lamporecchio","10.89678764","43.81697342"
"47014","Pistoia","3","74","67","59","71","66","82","1",,,,,,"89101","Pistoia","10.91734146","43.93346500"
"47016","Ponte Buggianese","3","7","2","4","9","7","8","1",,,,,,"8771","Ponte Buggianese","10.74744648","43.84275902"
"47017","Quarrata","3","17","6","7","26","6","16","1",,,,,,"25378","Quarrata","10.97861288","43.84759372"
"47022","Chiesina Uzzanese","3","2","3","3","3","6","7","1",,,,,,"4479","Chiesina Uzzanese","10.71950713","43.83917408"
"47023","Abetone Cutigliano","3","2","2","1","1","0","4","1",,,,,,"2248","Abetone Cutigliano","10.7564","44.1004"
"47024","San Marcello Piteglio","3","14","10","14","9","11","17","1",,,,,,"8469","San Marcello Piteglio","10.7929","44.0574"
"48008","Capraia e Limite","3","4","2","8","2","2","7","1",,,,,,"7298","Capraia e Limite","10.97642790","43.74246149"
"48012","Certaldo","3","9","9","15","17","11","15","1",,,,,,"15935","Certaldo","11.04076435","43.54777896"
"48032","Pelago","3","7","3","3","3","8","7","1",,,,,,"7509","Pelago","11.50636044","43.77024562"
"48035","Reggello","3","13","11","6","9","9","17","1",,,,,,"16076","Reggello","11.53638325","43.68254950"
"48041","Scandicci","3","40","27","48","31","28","42","1",,,,,,"49765","Scandicci","11.18133036","43.75822592"
"48044","Signa","3","12","8","13","9","8","12","1",,,,,,"17451","Signa","11.09755773","43.78238807"
"48046","Vaglia","3","0","7","5","3","3","7","1",,,,,,"5065","Vaglia","11.28135672","43.90656867"
"48050","Vinci","3","8","7","7","12","4","13","1",,,,,,"14105","Vinci","10.92648684","43.78713658"
"48052","Figline e Incisa Valdarno","3","16","7","16","18","15","18","1",,,,,,"23124","Figline e Incisa Valdarno","11.4449","43.6291"
"49001","Bibbona","3","2","1","1","3","2","6","1",,,,,,"3209","Bibbona","10.59818454","43.26943910"
"49008","Collesalvetti","3","5","7","19","15","12","14","1",,,,,,"16707","Collesalvetti","10.47606442","43.58921788"
"49012","Piombino","3","36","24","23","31","23","34","1",,,,,,"34419","Piombino","10.52741432","42.92197069"
"49021","Rio","3","1","1","3","3","3","4","1",,,,,,"3405","Rio","10.4243192","42.8153895"
"50002","Buti","3","3","3","3","3","3","6","1",,,,,,"5773","Buti","10.58735644","43.72731222"
"50003","Calci","3","7","2","3","7","1","9","1",,,,,,"6409","Calci","10.51568636","43.72555225"
"50004","Calcinaia","3","0","4","6","5","9","6","1",,,,,,"11684","Calcinaia","10.61566661","43.68299475"
"50005","Capannoli","3","6","1","3","3","1","7","1",,,,,,"6213","Capannoli","10.67864818","43.58386618"
"50022","Montopoli in Val d'Arno","3","7","4","5","2","9","7","1",,,,,,"11167","Montopoli in Val d'Arno","10.76042631","43.66858781"
"50024","Palaia","3","1","2","7","2","6","5","1",,,,,,"4572","Palaia","10.77307881","43.60482308"
"50028","Ponsacco","3","6","10","10","6","10","12","1",,,,,,"15237","Ponsacco","10.63360648","43.62021159"
"50032","San Miniato","3","21","12","10","19","23","25","1",,,,,,"27585","San Miniato","10.85239053","43.67940707"
"50033","Santa Croce sull'Arno","3","6","8","16","6","7","11","1",,,,,,"14061","Santa Croce sull'Arno","10.77839086","43.71143945"
"50039","Volterra","3","10","10","5","8","15","13","1",,,,,,"10689","Volterra","10.85941327","43.40170812"
"50040","Casciana Terme Lari","3","11","15","6","14","12","17","1",,,,,,"12366","Casciana Terme Lari","10.5935","43.5663"
"50041","Crespina Lorenzana","3","4","2","3","3","7","5","1",,,,,,"5325","Crespina Lorenzana","10.5610","43.5720"
"51012","Castiglion Fiorentino","3","11","9","10","10","5","12","1",,,,,,"13166","Castiglion Fiorentino","11.92386582","43.34164240"
"51020","Loro Ciuffenna","3","3","8","6","4","4","7","1",,,,,,"5892","Loro Ciuffenna","11.63153773","43.59331237"
"51025","Monte San Savino","3","4","3","7","5","10","8","1",,,,,,"8743","Monte San Savino","11.72533603","43.33138534"
"51037","Subbiano","3","6","2","3","3","5","7","1",,,,,,"6299","Subbiano","11.87028084","43.57555900"
"51041","Pratovecchio Stia","3","1","2","2","2","6","6","1",,,,,,"6011","Pratovecchio Stia","11.7084","43.7982"
"52004","Casole d'Elsa","3","2","3","1","2","4","5","1",,,,,,"3886","Casole d'Elsa","11.04312925","43.34050477"
"52005","Castellina in Chianti","3","4","3","3","5","5","6","1",,,,,,"2863","Castellina in Chianti","11.28565793","43.47001172"
"52013","Gaiole in Chianti","3","1","4","2","2","2","3","1",,,,,,"2758","Gaiole in Chianti","11.43348047","43.46876092"
"52017","Monteroni d'Arbia","3","2","5","9","7","6","7","1",,,,,,"8744","Monteroni d'Arbia","11.42187191","43.23108759"
"52034","Sovicille","3","7","6","7","6","6","8","1",,,,,,"9935","Sovicille","11.22834289","43.28018779"
"53006","Castiglione della Pescaia","3","8","5","3","6","6","8","1",,,,,,"7076","Castiglione della Pescaia","10.87882923","42.76202972"
"53009","Follonica","3","18","14","23","25","11","24","1",,,,,,"21479","Follonica","10.75988154","42.92260165"
"53010","Gavorrano","3","4","9","7","7","9","14","1",,,,,,"8660","Gavorrano","10.90568187","42.92519152"
"53011","Grosseto","3","59","42","60","64","57","69","1",,,,,,"78630","Grosseto","11.11356398","42.76026757"
"54002","Bastia Umbra","3","7","11","14","12","6","14","1",,,,,,"21653","Bastia Umbra","12.54925980","43.06650647"
"54004","Bevagna","3","1","3","5","7","3","6","1",,,,,,"5074","Bevagna","12.60912589","42.93393540"
"54013","Città di Castello","3","24","26","26","24","46","41","1",,,,,,"40064","Città di Castello","12.23814701","43.45737865"
"54015","Corciano","3","12","5","11","13","11","13","1",,,,,,"20255","Corciano","12.28640075","43.12854903"
"54017","Deruta","3","5","4","5","4","5","7","1",,,,,,"9456","Deruta","12.41989716","42.98223798"
"54018","Foligno","3","38","35","34","39","39","47","1",,,,,,"56045","Foligno","12.70358700","42.95569525"
"54021","Giano dell'Umbria","3","2","1","2","6","5","4","1",,,,,,"3816","Giano dell'Umbria","12.57717981","42.83371291"
"54022","Gualdo Cattaneo","3","5","3","1","4","7","5","1",,,,,,"6278","Gualdo Cattaneo","12.55584061","42.90919383"
"54027","Marsciano","3","10","6","12","8","9","14","1",,,,,,"18701","Marsciano","12.33954166","42.91019962"
"54057","Valfabbrica","3","1","0","2","3","2","5","1",,,,,,"3502","Valfabbrica","12.60129441","43.15940657"
"55006","Attigliano","3","4","2","2","0","1","3","1",,,,,,"1917","Attigliano","12.28942454","42.51493803"
"55015","Guardea","3","3","2","2","2","2","3","1",,,,,,"1863","Guardea","12.29723847","42.62353076"
"55031","Stroncone","3","4","1","4","2","4","7","1",,,,,,"4924","Stroncone","12.66274663","42.49825057"
"56001","Acquapendente","3","3","12","3","5","0","10","1",,,,,,"5655","Acquapendente","11.86505396","42.74404371"
"56034","Marta","3","1","6","5","0","0","3","1",,,,,,"3520","Marta","11.92515695","42.53500095"
"56035","Montalto di Castro","3","3","3","8","7","2","7","1",,,,,,"8770","Montalto di Castro","11.60417830","42.35322958"
"58032","Civitavecchia","3","31","31","26","40","39","46","1",,,,,,"51229","Civitavecchia","11.79337907","42.09212993"
"58050","Lanuvio","3","2","6","4","9","6","10","1",,,,,,"13006","Lanuvio","12.70297830","41.67976979"
"58054","Manziana","3","1","8","7","5","3","6","1",,,,,,"7082","Manziana","12.12824574","42.12945259"
"59016","Norma","3","6","4","3","2","3","7","1",,,,,,"4035","Norma","12.97252223","41.58528452"
"60011","Atina","3","5","1","2","3","5","4","1",,,,,,"4461","Atina","13.80035528","41.61982849"
"60018","Casalvieri","3","1","1","0","0","1","3","1",,,,,,"2867","Casalvieri","13.71315701","41.63141639"
"60071","Serrone","3","3","2","3","1","1","5","1",,,,,,"3069","Serrone","13.09654728","41.84066558"
"61046","Lusciano","3","11","3","4","6","4","8","1",,,,,,"14539","Lusciano","14.19168991","40.96967738"
"62004","Apollosa","3","2","2","3","1","0","4","1",,,,,,"2697","Apollosa","14.70452460","41.09342313"
"62022","Ceppaloni","3","3","4","1","2","1","3","1",,,,,,"3375","Ceppaloni","14.76112488","41.04556930"
"62052","Pietrelcina","3","2","4","1","0","1","4","1",,,,,,"3081","Pietrelcina","14.84874802","41.19688012"
"62054","Pontelandolfo","3","2","5","0","1","1","3","1",,,,,,"2288","Pontelandolfo","14.69073975","41.28849538"
"63021","Casavatore","3","9","6","8","8","10","13","1",,,,,,"18663","Casavatore","14.27452776","40.90011759"
"63028","Cimitile","3","3","5","3","2","4","5","1",,,,,,"7093","Cimitile","14.52673141","40.93971870"
"63035","Gragnano","3","13","14","7","14","10","18","1",,,,,,"29509","Gragnano","14.52098181","40.68982752"
"63074","Sant'Antonio Abate","3","10","7","10","11","9","14","1",,,,,,"19546","Sant'Antonio Abate","14.54695442","40.72247196"
"63092","Massa di Somma","3","0","3","2","3","3","4","1",,,,,,"5587","Massa di Somma","14.37739800","40.84660798"
"64006","Atripalda","3","5","6","6","8","2","8","1",,,,,,"10926","Atripalda","14.83665185","40.91799979"
"64040","Guardia Lombardi","3","1","7","0","3","2","4","1",,,,,,"1803","Guardia Lombardi","15.20764925","40.95465584"
"64057","Montella","3","5","2","2","4","6","7","1",,,,,,"7877","Montella","15.01665759","40.84228603"
"64099","Serino","3","4","5","4","7","3","7","1",,,,,,"7129","Serino","14.87230746","40.85518973"
"65083","Oliveto Citra","3","2","2","1","7","1","4","1",,,,,,"3832","Oliveto Citra","15.23612189","40.69162499"
"65090","Pellezzano","3","1","7","6","5","4","6","1",,,,,,"10580","Pellezzano","14.75782962","40.72587297"
"65129","Sant'Arsenio","3","1","2","0","1","2","6","1",,,,,,"2747","Sant'Arsenio","15.48640550","40.47110216"
"65143","Sicignano degli Alburni","3","2","2","1","4","4","4","1",,,,,,"3419","Sicignano degli Alburni","15.30595541","40.55933929"
"65146","Teggiano","3","3","4","4","6","8","7","1",,,,,,"8182","Teggiano","15.54040859","40.37965330"
"66052","Lucoli","3","0","0","1","0","0","4","1",,,,,,"1019","Lucoli","13.33771750","42.29102275"
"66053","Magliano de' Marsi","3","1","3","2","4","1","3","1",,,,,,"3753","Magliano de' Marsi","13.36478878","42.09228508"
"66068","Pescasseroli","3","2","1","4","1","0","3","1",,,,,,"2227","Pescasseroli","13.78921936","41.80863309"
"66085","San Benedetto dei Marsi","3","2","2","2","1","3","5","1",,,,,,"3910","San Benedetto dei Marsi","13.62330577","42.00645326"
"66099","Tagliacozzo","3","5","4","7","6","4","7","1",,,,,,"6939","Tagliacozzo","13.25549160","42.06871211"
"67007","Bisenti","3","3","1","0","1","1","4","1",,,,,,"2069","Bisenti","13.80368606","42.52877601"
"67017","Civitella del Tronto","3","1","2","4","5","4","6","1",,,,,,"5333","Civitella del Tronto","13.66549149","42.77170903"
"67019","Colonnella","3","1","0","4","2","3","5","1",,,,,,"3768","Colonnella","13.86756702","42.87176703"
"67021","Corropoli","3","3","4","2","3","9","8","1",,,,,,"4750","Corropoli","13.83486055","42.82761332"
"67026","Isola del Gran Sasso d'Italia","3","5","0","6","6","3","5","1",,,,,,"4840","Isola del Gran Sasso d'Italia","13.66201352","42.50254059"
"67031","Nereto","3","7","1","4","6","2","5","1",,,,,,"5075","Nereto","13.81799839","42.82034259"
"67043","Torricella Sicura","3","2","1","5","1","2","3","1",,,,,,"2670","Torricella Sicura","13.65508442","42.65690638"
"67047","Martinsicuro","3","13","2","9","6","10","13","1",,,,,,"15484","Martinsicuro","13.91574129","42.88555717"
"68002","Alanno","3","5","3","3","3","3","5","1",,,,,,"3608","Alanno","13.96933279","42.29443285"
"68012","Città Sant'Angelo","3","8","7","13","6","8","12","1",,,,,,"14379","Città Sant'Angelo","14.05867961","42.51832347"
"68021","Loreto Aprutino","3","4","5","5","3","4","7","1",,,,,,"7619","Loreto Aprutino","13.98748336","42.43234542"
"68030","Pianella","3","5","5","6","9","4","7","1",,,,,,"8437","Pianella","14.04604868","42.39631063"
"68035","Rosciano","3","3","1","4","0","0","3","1",,,,,,"3663","Rosciano","14.04719852","42.32247679"
"68039","Scafa","3","4","4","0","4","2","6","1",,,,,,"3836","Scafa","14.00213203","42.26786996"
"69041","Gissi","3","3","1","3","5","1","4","1",,,,,,"2935","Gissi","14.54652963","42.02081826"
"69043","Guardiagrele","3","3","5","7","10","0","6","1",,,,,,"9367","Guardiagrele","14.22020680","42.19114112"
"69095","Torricella Peligna","3","2","1","0","2","2","4","1",,,,,,"1391","Torricella Peligna","14.26111517","42.02182687"
"70010","Campomarino","3","4","5","9","4","0","6","1",,,,,,"7068","Campomarino","15.03585859","41.95270988"
"70069","San Martino in Pensilis","3","3","1","3","1","6","5","1",,,,,,"4797","San Martino in Pensilis","15.01057760","41.87003497"
"70081","Trivento","3","0","5","3","3","3","7","1",,,,,,"4812","Trivento","14.55096703","41.78409543"
"70083","Ururi","3","4","0","0","4","3","3","1",,,,,,"2793","Ururi","15.01182942","41.81517818"
"71038","Peschici","3","0","3","1","1","3","4","1",,,,,,"4197","Peschici","16.01572138","41.94660438"
"71046","San Giovanni Rotondo","3","13","12","10","14","17","18","1",,,,,,"27329","San Giovanni Rotondo","15.72663755","41.70781228"
"72002","Adelfia","3","10","4","9","5","10","14","1",,,,,,"17101","Adelfia","16.87199903","41.00183306"
"72010","Bitetto","3","5","2","2","8","3","6","1",,,,,,"11799","Bitetto","16.74784981","41.03868353"
"72014","Capurso","3","13","16","3","13","8","14","1",,,,,,"15396","Capurso","16.92020895","41.04788754"
"72030","Monopoli","3","34","36","21","32","28","41","1",,,,,,"48529","Monopoli","17.30210276","40.95258074"
"72032","Noicattaro","3","10","8","12","9","17","14","1",,,,,,"25710","Noicattaro","16.98483633","41.03390073"
"72033","Palo del Colle","3","6","7","11","9","6","13","1",,,,,,"21555","Palo del Colle","16.70401477","41.05664789"
"73001","Avetrana","3","4","1","2","2","5","8","1",,,,,,"7024","Avetrana","17.72553974","40.34863260"
"73005","Faggiano","3","4","0","4","0","5","6","1",,,,,,"3540","Faggiano","17.38859729","40.42157835"
"73025","San Marzano di San Giuseppe","3","6","4","4","4","2","5","1",,,,,,"9269","San Marzano di San Giuseppe","17.50559472","40.45094920"
"74003","Ceglie Messapica","3","18","7","12","13","11","22","1",,,,,,"20209","Ceglie Messapica","17.51709246","40.64697359"
"74006","Erchie","3","4","4","6","4","3","6","1",,,,,,"8772","Erchie","17.73260551","40.43843463"
